Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,
2024-07-12 17:30:00+00:00,5615.93017578125,5655.56005859375,5609.7099609375,5643.18994140625,839312000
2024-07-15 13:30:00+00:00,5635.27978515625,5666.93994140625,5632.64013671875,5638.16015625,729092056
2024-07-15 17:30:00+00:00,5632.56005859375,5644.16015625,5614.75,5635.22021484375,778530000
2024-07-16 13:30:00+00:00,5645.759765625,5663.02978515625,5639.02001953125,5644.08984375,1283001000
2024-07-16 17:30:00+00:00,5667.56005859375,5669.669921875,5643.9599609375,5645.7099609375,839916000
2024-07-17 13:30:00+00:00,5591.52001953125,5622.490234375,5584.81005859375,5610.06982421875,1663419000
2024-07-17 17:30:00+00:00,5588.18994140625,5601.259765625,5586.7900390625,5591.47021484375,1009856000
2024-07-18 13:30:00+00:00,5561.39990234375,5614.0498046875,5542.009765625,5608.56005859375,1002353784
2024-07-18 17:30:00+00:00,5545.25,5566.2001953125,5522.81005859375,5561.4599609375,933229000
2024-07-19 13:30:00+00:00,5503.33984375,5557.5,5497.0400390625,5543.3701171875,737003364
2024-07-19 17:30:00+00:00,5505.72998046875,5522.009765625,5498.41015625,5503.35009765625,845941000
2024-07-22 13:30:00+00:00,5559.3701171875,5562.43017578125,5529.0400390625,5544.5400390625,692725493
2024-07-22 17:30:00+00:00,5563.9599609375,5570.35986328125,5559.25,5559.3798828125,796462000
2024-07-23 13:30:00+00:00,5565.8701171875,5585.33984375,5559.41015625,5565.2998046875,727902233
2024-07-23 17:30:00+00:00,5556.27001953125,5573.16015625,5550.89990234375,5565.72998046875,753408000
2024-07-24 13:30:00+00:00,5459.89013671875,5508.0400390625,5453.0498046875,5505.83984375,854310545
2024-07-24 17:30:00+00:00,5428.3798828125,5466.330078125,5419.97998046875,5459.8798828125,1050948000
2024-07-25 13:30:00+00:00,5464.43994140625,5491.58984375,5390.9501953125,5428.7001953125,1095603998
2024-07-25 17:30:00+00:00,5399.31982421875,5468.35009765625,5397.66015625,5464.31982421875,1049189000
2024-07-26 13:30:00+00:00,5487.31982421875,5488.31982421875,5430.7001953125,5433.669921875,808727306
2024-07-26 17:30:00+00:00,5459.509765625,5487.759765625,5444.759765625,5487.2900390625,841824000
2024-07-29 13:30:00+00:00,5470.64013671875,5487.740234375,5444.43994140625,5476.5498046875,721937687
2024-07-29 17:30:00+00:00,5463.68017578125,5477.14990234375,5461.31982421875,5470.31005859375,759966000
2024-07-30 13:30:00+00:00,5421.06005859375,5489.4599609375,5401.7001953125,5478.72998046875,983074490
2024-07-30 17:30:00+00:00,5435.39013671875,5452.75,5418.60986328125,5421.18994140625,979102000
2024-07-31 13:30:00+00:00,5520.72021484375,5534.0400390625,5493.75,5505.58984375,824804628
2024-07-31 17:30:00+00:00,5520.9501953125,5551.509765625,5503.93017578125,5520.77978515625,1122885000
2024-08-01 13:30:00+00:00,5439.18994140625,5566.16015625,5433.77978515625,5537.83984375,1687435000
2024-08-01 17:30:00+00:00,5446.77001953125,5450.2900390625,5410.419921875,5439.16015625,1194703000
2024-08-02 13:30:00+00:00,5321.6298828125,5383.89013671875,5302.02978515625,5376.6298828125,1250156273
2024-08-02 17:30:00+00:00,5345.52001953125,5347.259765625,5311.81005859375,5321.56005859375,1184060000
2024-08-05 13:30:00+00:00,5212.080078125,5250.89013671875,5119.259765625,5123.81982421875,1172641000
2024-08-05 17:30:00+00:00,5188.41015625,5223.7998046875,5164.2998046875,5212.06005859375,1181910000
2024-08-06 13:30:00+00:00,5293.259765625,5296.669921875,5193.56005859375,5206.419921875,1542274000
2024-08-06 17:30:00+00:00,5237.31005859375,5312.33984375,5237.31005859375,5293.4501953125,1040530000
2024-08-07 13:30:00+00:00,5251.41015625,5330.64013671875,5238.52001953125,5293.1298828125,1411928000
2024-08-07 17:30:00+00:00,5201.2099609375,5263.9599609375,5195.5400390625,5251.5,1035030000
2024-08-08 13:30:00+00:00,5314.22021484375,5314.22021484375,5233.85009765625,5252.56982421875,1315438000
2024-08-08 17:30:00+00:00,5318.58984375,5328.02978515625,5297.56982421875,5314.22998046875,908291000
2024-08-09 13:30:00+00:00,5354.7099609375,5354.7099609375,5300.83984375,5314.66015625,1103832000
2024-08-09 17:30:00+00:00,5343.97021484375,5358.669921875,5330.240234375,5354.9501953125,711489000
2024-08-12 13:30:00+00:00,5348.18017578125,5371.2001953125,5324.3701171875,5351.8798828125,689330616
2024-08-12 17:30:00+00:00,5345.02001953125,5352.2998046875,5331.7001953125,5348.2001953125,691722000
2024-08-13 13:30:00+00:00,5421.85009765625,5425.18017578125,5376.97998046875,5376.97998046875,750172706
2024-08-13 17:30:00+00:00,5434.16015625,5436.5,5409.7001953125,5421.89013671875,826395000
2024-08-14 13:30:00+00:00,5445.66015625,5463.22021484375,5415.91015625,5442.35986328125,708738737
2024-08-14 17:30:00+00:00,5453.259765625,5460.64990234375,5441.22998046875,5445.77001953125,708425000
2024-08-15 13:30:00+00:00,5533.58984375,5539.89990234375,5501.1298828125,5501.1298828125,759002180
2024-08-15 17:30:00+00:00,5542.8798828125,5546.22998046875,5532.52978515625,5533.5,854222000
2024-08-16 13:30:00+00:00,5558.18994140625,5561.97998046875,5525.169921875,5530.5,660817897
2024-08-16 17:30:00+00:00,5554.22021484375,5560.58984375,5548.330078125,5558.25,666998000
2024-08-19 13:30:00+00:00,5583.22998046875,5586.2099609375,5550.740234375,5557.22998046875,586362116
2024-08-19 17:30:00+00:00,5607.52001953125,5607.85009765625,5581.330078125,5583.259765625,703893458
2024-08-20 13:30:00+00:00,5593.27001953125,5620.509765625,5585.5,5602.8798828125,630332241
2024-08-20 17:30:00+00:00,5596.41015625,5608.56005859375,5588.990234375,5593.31005859375,642908000
2024-08-21 13:30:00+00:00,5611.35009765625,5632.68017578125,5591.56982421875,5603.08984375,565955458
2024-08-21 17:30:00+00:00,5620.419921875,5628.1298828125,5604.60986328125,5611.419921875,682309642
2024-08-22 13:30:00+00:00,5586.35009765625,5643.22021484375,5580.919921875,5637.77001953125,1033079000
2024-08-22 17:30:00+00:00,5573.35986328125,5586.8798828125,5560.9501953125,5586.330078125,755683000
2024-08-23 13:30:00+00:00,5614.39013671875,5641.81982421875,5585.16015625,5602.490234375,690461234
2024-08-23 17:30:00+00:00,5633.31005859375,5637.56005859375,5613.16015625,5614.2900390625,655645000
2024-08-26 13:30:00+00:00,5620.43994140625,5651.6201171875,5608.43994140625,5639.66015625,612179884
2024-08-26 17:30:00+00:00,5618.18994140625,5621.60986328125,5602.33984375,5620.6201171875,628110000
2024-08-27 13:30:00+00:00,5628.419921875,5631.18017578125,5593.47998046875,5602.89013671875,565230520
2024-08-27 17:30:00+00:00,5626.39013671875,5631.009765625,5622.47998046875,5628.43017578125,639519245
2024-08-28 13:30:00+00:00,5589.77001953125,5627.02978515625,5580.52001953125,5624.509765625,655058629
2024-08-28 17:30:00+00:00,5592.18017578125,5603.6298828125,5560.9501953125,5589.77978515625,708128000
2024-08-29 13:30:00+00:00,5635.06005859375,5646.9501953125,5604.52978515625,5607.2998046875,624653299
2024-08-29 17:30:00+00:00,5592.56005859375,5638.91015625,5583.7099609375,5635.080078125,809850000
2024-08-30 13:30:00+00:00,5599.009765625,5632.2900390625,5581.7900390625,5612.740234375,609618051
2024-08-30 17:30:00+00:00,5646.9599609375,5651.3701171875,5596.25,5598.93017578125,774251000
2024-09-03 13:30:00+00:00,5565.18994140625,5623.89013671875,5556.259765625,5623.89013671875,811672615
2024-09-03 17:30:00+00:00,5529.10986328125,5565.60009765625,5504.330078125,5565.2099609375,989718000
2024-09-04 13:30:00+00:00,5521.08984375,5552.990234375,5506.68017578125,5506.68017578125,694939792
2024-09-04 17:30:00+00:00,5519.08984375,5528.06005859375,5503.66015625,5521.080078125,836069000
2024-09-05 13:30:00+00:00,5486.5,5546.2998046875,5480.5400390625,5520.080078125,746558789
2024-09-05 17:30:00+00:00,5503.1201171875,5519.22021484375,5486.22998046875,5486.5,770208000
2024-09-06 13:30:00+00:00,5416.39990234375,5522.47021484375,5404.47021484375,5507.330078125,863244152
2024-09-06 17:30:00+00:00,5409.64990234375,5425.759765625,5402.6201171875,5416.43017578125,893344000
2024-09-09 13:30:00+00:00,5480.68994140625,5484.2001953125,5434.490234375,5442.06982421875,736165865
2024-09-09 17:30:00+00:00,5471.0498046875,5480.6298828125,5449.580078125,5480.6298828125,858931000
2024-09-10 13:30:00+00:00,5470.64013671875,5495.14013671875,5441.72021484375,5490.509765625,757028061
2024-09-10 17:30:00+00:00,5495.22021484375,5497.91015625,5470.56982421875,5470.72021484375,876934000
2024-09-11 13:30:00+00:00,5496.5400390625,5498.56005859375,5406.9599609375,5496.419921875,1343192000
2024-09-11 17:30:00+00:00,5551.81005859375,5560.41015625,5496.14990234375,5496.60009765625,971693000
2024-09-12 13:30:00+00:00,5585.830078125,5588.22021484375,5535.5,5557.47998046875,743731137
2024-09-12 17:30:00+00:00,5596.990234375,5600.7099609375,5573.9599609375,5585.77001953125,879066000
2024-09-13 13:30:00+00:00,5633.830078125,5635.8701171875,5601.64990234375,5603.33984375,1140672000
2024-09-13 17:30:00+00:00,5625.52978515625,5636.27001953125,5616.9599609375,5633.7998046875,723338000
2024-09-16 13:30:00+00:00,5621.85986328125,5635.0498046875,5604.52978515625,5620.9599609375,679980323
2024-09-16 17:30:00+00:00,5633.85986328125,5636.0498046875,5621.2001953125,5621.85009765625,749673000
2024-09-17 13:30:00+00:00,5632.7001953125,5670.81005859375,5615.9501953125,5655.509765625,760679465
2024-09-17 17:30:00+00:00,5635.740234375,5636.22998046875,5614.0498046875,5632.5498046875,741286000
2024-09-18 13:30:00+00:00,5641.9501953125,5642.83984375,5618.47021484375,5641.68017578125,904806560
2024-09-18 17:30:00+00:00,5618.89013671875,5689.75,5615.080078125,5641.85986328125,1122093440
2024-09-19 13:30:00+00:00,5723.18994140625,5725.740234375,5686.419921875,5702.6298828125,1329042000
2024-09-19 17:30:00+00:00,5713.2099609375,5733.56982421875,5708.7001953125,5724.72021484375,905399000
2024-09-20 13:30:00+00:00,5704.419921875,5709.64013671875,5674.490234375,5709.64013671875,1511901000
2024-09-20 17:30:00+00:00,5702.509765625,5715.14013671875,5684.3701171875,5704.43994140625,1137868000
2024-09-23 13:30:00+00:00,5710.22021484375,5725.35986328125,5704.22021484375,5711.89990234375,660348312
2024-09-23 17:30:00+00:00,5718.259765625,5721.02978515625,5709.6298828125,5710.240234375,707214000
2024-09-24 13:30:00+00:00,5728.56982421875,5734.43017578125,5698.990234375,5727.66015625,1242467000
2024-09-24 17:30:00+00:00,5734.52001953125,5735.31982421875,5718.10986328125,5728.60009765625,738805000
2024-09-25 13:30:00+00:00,5720.06982421875,5741.02978515625,5714.31005859375,5733.64990234375,692220966
2024-09-25 17:30:00+00:00,5722.9501953125,5725.83984375,5712.06005859375,5720.0,721515000
2024-09-26 13:30:00+00:00,5732.64013671875,5767.3701171875,5721.009765625,5762.22021484375,830229736
2024-09-26 17:30:00+00:00,5744.52001953125,5749.02978515625,5732.56982421875,5732.56982421875,801798000
2024-09-27 13:30:00+00:00,5739.259765625,5763.77978515625,5739.259765625,5755.35986328125,667354671
2024-09-27 17:30:00+00:00,5737.259765625,5748.1298828125,5727.33984375,5739.2998046875,710407000
2024-09-30 13:30:00+00:00,5732.06982421875,5743.85986328125,5724.35009765625,5726.52001953125,570833650
2024-09-30 17:30:00+00:00,5760.919921875,5765.14013671875,5703.52978515625,5732.009765625,797932000
2024-10-01 13:30:00+00:00,5685.27001953125,5757.72998046875,5681.27978515625,5757.72998046875,779318860
2024-10-01 17:30:00+00:00,5708.47021484375,5730.35009765625,5683.919921875,5685.2900390625,809180000
2024-10-02 13:30:00+00:00,5705.990234375,5719.6298828125,5674.0,5698.14013671875,630243627
2024-10-02 17:30:00+00:00,5709.2001953125,5715.47998046875,5697.39013671875,5705.89990234375,711527000
2024-10-03 13:30:00+00:00,5686.490234375,5718.77978515625,5677.3701171875,5698.18994140625,633192817
2024-10-03 17:30:00+00:00,5698.93017578125,5703.31982421875,5682.16015625,5686.52978515625,694164000
2024-10-04 13:30:00+00:00,5730.77001953125,5746.02001953125,5702.830078125,5737.47998046875,631291507
2024-10-04 17:30:00+00:00,5749.6298828125,5753.2099609375,5717.27001953125,5730.7900390625,686155000
2024-10-07 13:30:00+00:00,5724.669921875,5739.330078125,5722.27001953125,5737.7998046875,666538927
2024-10-07 17:30:00+00:00,5696.31005859375,5725.85009765625,5686.85009765625,5723.27001953125,804861000
2024-10-08 13:30:00+00:00,5733.1201171875,5745.080078125,5714.56005859375,5719.14013671875,650934172
2024-10-08 17:30:00+00:00,5750.68994140625,5757.60009765625,5731.81982421875,5733.1201171875,729552000
2024-10-09 13:30:00+00:00,5784.97998046875,5790.43017578125,5745.02001953125,5751.7998046875,689224031
2024-10-09 17:30:00+00:00,5791.990234375,5796.7998046875,5771.1298828125,5784.8701171875,711795000
2024-10-10 13:30:00+00:00,5782.919921875,5795.02978515625,5765.41015625,5778.35986328125,622259525
2024-10-10 17:30:00+00:00,5780.27001953125,5785.43994140625,5764.759765625,5782.919921875,670035000
2024-10-11 13:30:00+00:00,5807.7099609375,5819.47021484375,5775.08984375,5775.08984375,619195624
2024-10-11 17:30:00+00:00,5814.91015625,5822.1298828125,5806.080078125,5807.7099609375,661193000
2024-10-14 13:30:00+00:00,5857.31982421875,5860.31982421875,5829.56982421875,5829.81005859375,549197224
2024-10-14 17:30:00+00:00,5860.72021484375,5871.41015625,5853.0400390625,5857.31005859375,663120987
2024-10-15 13:30:00+00:00,5829.64013671875,5870.35986328125,5826.990234375,5866.740234375,905149065
2024-10-15 17:30:00+00:00,5817.8701171875,5835.8798828125,5804.47998046875,5829.60009765625,843405000
2024-10-16 13:30:00+00:00,5830.240234375,5834.47998046875,5808.33984375,5816.580078125,663360120
2024-10-16 17:30:00+00:00,5842.330078125,5846.52001953125,5830.2099609375,5830.22021484375,772552000
2024-10-17 13:30:00+00:00,5861.259765625,5878.4599609375,5843.330078125,5875.6201171875,658110164
2024-10-17 17:30:00+00:00,5841.47998046875,5865.830078125,5840.25,5861.259765625,759979000
2024-10-18 13:30:00+00:00,5864.72021484375,5871.10986328125,5846.10986328125,5859.43017578125,589341314
2024-10-18 17:30:00+00:00,5864.52001953125,5872.169921875,5857.9501953125,5864.72998046875,642814000
2024-10-21 13:30:00+00:00,5847.58984375,5866.919921875,5824.7900390625,5857.81982421875,591543612
2024-10-21 17:30:00+00:00,5854.77978515625,5854.77978515625,5840.6201171875,5847.60009765625,681241000
2024-10-22 13:30:00+00:00,5845.14990234375,5845.2001953125,5821.169921875,5832.7001953125,615868200
2024-10-22 17:30:00+00:00,5851.08984375,5863.0400390625,5845.0,5845.18994140625,713506000
2024-10-23 13:30:00+00:00,5787.81982421875,5834.85009765625,5783.1201171875,5834.5,678725354
2024-10-23 17:30:00+00:00,5797.58984375,5799.080078125,5762.41015625,5787.89013671875,808745000
2024-10-24 13:30:00+00:00,5808.47021484375,5817.7998046875,5784.919921875,5817.7998046875,1145296000
2024-10-24 17:30:00+00:00,5809.259765625,5816.22998046875,5800.0400390625,5808.4501953125,732436000
2024-10-25 13:30:00+00:00,5823.31005859375,5862.81982421875,5819.2900390625,5826.75,654937664
2024-10-25 17:30:00+00:00,5808.0,5823.4599609375,5799.97998046875,5822.97998046875,724268000
2024-10-28 13:30:00+00:00,5831.490234375,5842.919921875,5824.31005859375,5833.93017578125,613613483
2024-10-28 17:30:00+00:00,5824.56005859375,5836.0498046875,5823.080078125,5831.5400390625,696385000
2024-10-29 13:30:00+00:00,5837.7099609375,5844.89990234375,5802.169921875,5819.68017578125,761865877
2024-10-29 17:30:00+00:00,5834.77978515625,5847.18994140625,5831.580078125,5837.66015625,823508000
2024-10-30 13:30:00+00:00,5833.27978515625,5850.93994140625,5811.27978515625,5832.64990234375,774321994
2024-10-30 17:30:00+00:00,5816.91015625,5835.7900390625,5811.68994140625,5833.22021484375,899050000
2024-10-31 13:30:00+00:00,5728.91015625,5775.33984375,5718.18017578125,5775.33984375,859862100
2024-10-31 17:30:00+00:00,5703.27978515625,5736.35986328125,5703.27978515625,5728.85986328125,1021213000
2024-11-01 13:30:00+00:00,5754.4501953125,5772.52001953125,5723.22021484375,5723.22021484375,797733581
2024-11-01 17:30:00+00:00,5728.43017578125,5754.6298828125,5724.2099609375,5754.47021484375,882751000
2024-11-04 14:30:00+00:00,5722.0400390625,5741.43017578125,5696.509765625,5725.14990234375,698469810
2024-11-04 18:30:00+00:00,5713.66015625,5728.72998046875,5708.919921875,5722.02978515625,740629000
2024-11-05 14:30:00+00:00,5770.72021484375,5780.830078125,5722.10009765625,5722.43017578125,668163215
2024-11-05 18:30:00+00:00,5783.06982421875,5783.43994140625,5763.60986328125,5770.580078125,782342000
2024-11-06 14:30:00+00:00,5919.31982421875,5919.7900390625,5864.89013671875,5864.89013671875,1144238000
2024-11-06 18:30:00+00:00,5927.7998046875,5936.14013671875,5915.47021484375,5919.259765625,1230039000
2024-11-07 14:30:00+00:00,5965.9501953125,5972.8798828125,5947.2099609375,5947.2099609375,845649434
2024-11-07 18:30:00+00:00,5973.1201171875,5983.83984375,5957.6201171875,5965.9501953125,1017613000
2024-11-08 14:30:00+00:00,5998.4599609375,6000.02001953125,5976.759765625,5976.759765625,781906897
2024-11-08 18:30:00+00:00,5996.6201171875,6012.4501953125,5992.39990234375,5998.490234375,888737000
2024-11-11 14:30:00+00:00,5994.22998046875,6017.31005859375,5986.68994140625,6008.85986328125,838818686
2024-11-11 18:30:00+00:00,6003.580078125,6003.580078125,5992.490234375,5994.3798828125,810200000
2024-11-12 14:30:00+00:00,5973.72998046875,6009.919921875,5960.080078125,6003.60009765625,755654588
2024-11-12 18:30:00+00:00,5984.18017578125,5999.58984375,5973.60009765625,5973.77978515625,820056000
2024-11-13 14:30:00+00:00,6003.27978515625,6008.18994140625,5965.91015625,5985.75,710288102
2024-11-13 18:30:00+00:00,5986.97021484375,6007.56005859375,5980.4599609375,6003.2900390625,844495000
2024-11-14 14:30:00+00:00,5966.52978515625,5993.8798828125,5952.39013671875,5989.68017578125,735971644
2024-11-14 18:30:00+00:00,5949.75,5972.4501953125,5942.27978515625,5966.43017578125,875936000
2024-11-15 14:30:00+00:00,5868.2900390625,5915.31982421875,5860.52978515625,5912.7900390625,929250206
2024-11-15 18:30:00+00:00,5869.75,5875.56005859375,5853.009765625,5868.1201171875,1037019000
2024-11-18 14:30:00+00:00,5894.60009765625,5908.1201171875,5865.9501953125,5874.169921875,752099927
2024-11-18 18:30:00+00:00,5894.25,5897.72021484375,5883.89013671875,5894.580078125,865996000
2024-11-19 14:30:00+00:00,5908.7998046875,5909.490234375,5855.2900390625,5870.0498046875,778506508
2024-11-19 18:30:00+00:00,5915.85009765625,5923.509765625,5904.9599609375,5908.81982421875,862366000
2024-11-20 14:30:00+00:00,5889.10009765625,5918.02001953125,5860.56005859375,5914.33984375,699913572
2024-11-20 18:30:00+00:00,5916.830078125,5920.669921875,5875.169921875,5889.14013671875,809405000
2024-11-21 14:30:00+00:00,5956.5400390625,5958.64013671875,5887.259765625,5940.580078125,838696667
2024-11-21 18:30:00+00:00,5948.47998046875,5963.31982421875,5947.47998046875,5956.52978515625,896734000
2024-11-22 14:30:00+00:00,5967.580078125,5972.89013671875,5944.35986328125,5944.35986328125,799296265
2024-11-22 18:30:00+00:00,5968.259765625,5972.89990234375,5954.52978515625,5967.509765625,804289000
2024-11-25 14:30:00+00:00,5983.43994140625,6020.75,5963.91015625,5992.27978515625,790113312
2024-11-25 18:30:00+00:00,5987.14990234375,5989.22021484375,5978.5,5983.35009765625,909707000
2024-11-26 14:30:00+00:00,6010.3701171875,6012.97021484375,5992.27001953125,6000.02978515625,633542644
2024-11-26 18:30:00+00:00,6020.740234375,6025.419921875,6003.85986328125,6010.39990234375,748394000
2024-11-27 14:30:00+00:00,5996.33984375,6020.16015625,5984.8701171875,6014.10986328125,607758016
2024-11-27 18:30:00+00:00,5998.72021484375,6002.66015625,5991.47021484375,5996.3701171875,609022000
2024-11-29 14:30:00+00:00,6039.18017578125,6043.18017578125,6003.97998046875,6003.97998046875,424406918
2024-12-02 14:30:00+00:00,6047.06005859375,6050.7099609375,6035.330078125,6040.10986328125,787658929
2024-12-02 18:30:00+00:00,6046.8798828125,6053.580078125,6041.22998046875,6047.0498046875,804537000
2024-12-03 14:30:00+00:00,6045.7998046875,6049.0,6033.39013671875,6042.97021484375,739040588
2024-12-03 18:30:00+00:00,6049.669921875,6052.06982421875,6042.240234375,6045.7099609375,757852000
2024-12-04 14:30:00+00:00,6069.27001953125,6075.89990234375,6061.06005859375,6069.39013671875,739473279
2024-12-04 18:30:00+00:00,6086.22998046875,6089.83984375,6063.0,6069.259765625,866053000
2024-12-05 14:30:00+00:00,6082.85986328125,6094.5498046875,6078.2099609375,6089.02978515625,774145206
2024-12-05 18:30:00+00:00,6075.9501953125,6088.22021484375,6072.89990234375,6082.8798828125,833292000
2024-12-06 14:30:00+00:00,6090.22021484375,6099.97021484375,6080.4501953125,6081.3798828125,721360478
2024-12-06 18:30:00+00:00,6088.759765625,6090.9599609375,6079.97998046875,6090.18017578125,780037000
2024-12-09 14:30:00+00:00,6065.31982421875,6088.509765625,6053.97021484375,6083.009765625,872543207
2024-12-09 18:30:00+00:00,6054.580078125,6072.580078125,6048.6298828125,6065.35009765625,844625000
2024-12-10 14:30:00+00:00,6052.18994140625,6065.39990234375,6048.89990234375,6057.58984375,829107782
2024-12-10 18:30:00+00:00,6036.31982421875,6054.240234375,6029.89013671875,6052.259765625,888439000
2024-12-11 14:30:00+00:00,6091.89013671875,6092.58984375,6060.14990234375,6060.14990234375,752200777
2024-12-11 18:30:00+00:00,6084.2001953125,6092.56982421875,6082.16015625,6091.97998046875,858572000
2024-12-12 14:30:00+00:00,6073.759765625,6079.68017578125,6059.35009765625,6074.2900390625,677331827
2024-12-12 18:30:00+00:00,6051.7001953125,6073.72021484375,6051.7001953125,6073.5400390625,765724000
2024-12-13 14:30:00+00:00,6047.52001953125,6078.580078125,6035.77001953125,6068.169921875,735934991
2024-12-13 18:30:00+00:00,6050.830078125,6054.5,6044.77001953125,6047.47021484375,772628000
